Canias Kod;Varyans-TR;Varyans-EN;Ana Ürün-TR;Ana Ürün - EN;Moq;Paket Adedi;Status;Kategori;Ana Ürün Kodu;Ürün Kısa Kodu;Katalog ID;Katalog Sayfa Numarası;;;;;;;;;;
N/A;MİDİ ROUND TOPUZ KART ETİKET SET (ŞEFFAF);Midi Round Pl. Base Rail Message Holder Set Transp;Midi Round - SET;Midi Round Plastic Base SET;0;0;K;02.1;05;02105;02105033;0;;;;;;;;;;
30.06.2702;MİDİ ROUND TOPUZ KART ETİKET SET SİY;Midi Round Pl. Base Rail Message Holder Set Black;Midi Round - SET;Midi Round Plastic Base SET;0;10;A;02.1;05;02105;02105034;0;;;;;;;;;;
N/A;MİDİ ROUND TOPUZ ÇUBUK KART ETİKET SET 50 MM (ŞEFFAF);Midi Round Pl. Base Rail Message Holder Set Transp - 50MM;Midi Round - SET;Midi Round Plastic Base SET;0;0;K;02.1;05;02105;02105035;0;;;;;;;;;;
30.06.2722;MİDİ ROUND TOPUZ ÇUBUK KART ETİKET SET 50 MM SİY;Midi Round Pl. Base Rail Message Holder Set 50 MM Black;Midi Round - SET;Midi Round Plastic Base SET;0;10;A;02.1;05;02105;02105036;0;;;;;;;;;;
30.36.2141;BUZ SAPLAMA ÇUBUK 150 MM MAŞA 6 SET SEF;Deli-Spike Ice Message Hld 60 150mm Trns;SAPLAMA - SET;Deli-Spike Ice Message Holder SET;0;10;A;02.1;06;02106;02106001;0;;;;;;;;;;
30.36.2151;BUZ SAPLAMA ÇUBUK 200 MM MAŞA 6 SET SEF;Deli-Spike Ice Message Hld 60 200mm Trns;SAPLAMA - SET;Deli-Spike Ice Message Holder SET;0;10;A;02.1;06;02106;02106002;0;;;;;;;;;;
N/A;BUZ SAPLAMA ÇUBUK 150 MM (MAŞA 8) SET SEF;Deli-Spike Ice Message Hld 80 150mm Trns;SAPLAMA - SET;Deli-Spike Ice Message Holder SET;0;0;K;02.1;06;02106;02106003;0;;;;;;;;;;
N/A;BUZ SAPLAMA ÇUBUK 200 MM (MAŞA 8) SET SEF;Deli-Spike Ice Message Hld 80 200mm Trns;SAPLAMA - SET;Deli-Spike Ice Message Holder SET;0;0;K;02.1;06;02106;02106004;0;;;;;;;;;;
30.36.2341;BUZ SAPLAMA ÇUBUK 150 MM OVAL 2,5  SET SEF;Deli-Spike Ice Oval Hld 25 150mm Trns;SAPLAMA - SET;Deli-Spike Ice Message Holder SET;0;10;A;02.1;06;02106;02106005;0;;;;;;;;;;
30.36.2351;BUZ SAPLAMA ÇUBUK 200 MM OVAL 2,5  SET SEF;Deli-Spike Ice Oval Hld 25 200mm Trns;SAPLAMA - SET;Deli-Spike Ice Message Holder SET;0;10;A;02.1;06;02106;02106006;0;;;;;;;;;;
30.36.2441;BUZ SAPLAMA ÇUBUK 150 MM OVAL 5 SET SEF;Deli-Spike Ice Oval Hld 50 150mm Trns;SAPLAMA - SET;Deli-Spike Ice Message Holder SET;0;10;A;02.1;06;02106;02106007;0;;;;;;;;;;
30.36.2451;BUZ SAPLAMA ÇUBUK 200 MM OVAL 5 SET SEF;Deli-Spike Ice Oval Hld 50 200mm Trns;SAPLAMA - SET;Deli-Spike Ice Message Holder SET;0;10;A;02.1;06;02106;02106008;0;;;;;;;;;;
30.36.2541;BUZ SAPLAMA ÇUBUK 150 MM K.MANDAL SET SEF;Deli-Spike Ice Small Clamp 150 mm Trns;SAPLAMA - SET;Deli-Spike Ice Message Holder SET;0;10;A;02.1;06;02106;02106009;0;;;;;;;;;;
30.36.2551;BUZ SAPLAMA ÇUBUK 200 MM K.MANDAL SET SEF;Deli-Spike Ice Small Clamp 200 mm Trns;SAPLAMA - SET;Deli-Spike Ice Message Holder SET;0;10;A;02.1;06;02106;02106010;0;;;;;;;;;;
30.36.2741;BUZ SAPLAMA ÇUBUK 150 MM KART ETİKET SET SEF;Deli-Spike Card Label Holder SET 150 MM TRA;SAPLAMA - SET;Deli-Spike Ice Message Holder SET;0;10;A;02.1;06;02106;02106011;0;;;;;;;;;;
30.36.2742 ;BUZ SAPLAMA ÇUBUK 150 MM KART ETİKET SET SIY;Deli-Spike Rail Message Holder for Ice 150MM Black;SAPLAMA - SET;Deli-Spike Ice Message Holder SET;0;0;A;02.1;06;02106;02106012;0;;;;;;;;;;
08.10.101;P.MANDAL MAŞA ETİKETLİK SET SEF;Finger Clamp Message Holder Labelling Se;Parmak Mandal Maşa Etiketlik;Finger Clamp Message Holder Labelling Set;0;10;A;02.2;01;02201;02201001;0;;;;;;;;;;
08.10.102;P.MANDAL MAŞA ETİKETLİK SET SİY;Finger Clamp Message Holder Labelling Se;Parmak Mandal Maşa Etiketlik;Finger Clamp Message Holder Labelling Set;0;10;A;02.2;01;02201;02201002;0;;;;;;;;;;
08.10.104;P.MANDAL MAŞA ETİKETLİK SET KIR;Finger Clamp Message Holder Labelling Se;Parmak Mandal Maşa Etiketlik;Finger Clamp Message Holder Labelling Set;0;10;A;02.2;01;02201;02201003;0;;;;;;;;;;
08.22.103;VAKVAK MAŞA TUTUCU SET BEYAZ;VAKVAK MESSAGE HOLDER SET WHITE;Vakvak Maşa Etiketlik;Vakvak Promo Holder Set;0;10;P;02.2;02;02202;02202001;0;;;;;;;;;;
08.17.1501;P.MANDAL UZATMA APARATI SEF;Extension Adapter for Finger Clamp Trans;Uzatma Aparatı;Extension Apparatus;0;10;A;02.2;03;02203;02203001;0;;;;;;;;;;
08.17.1502;PARMAK MANDAL UZATMA APARATI SIY;Extension Adapter for Finger Clamp Black;Uzatma Aparatı;Extension Apparatus;0;10;A;02.2;03;02203;02203002;0;;;;;;;;;;
08.17.1504;PARMAK MANDAL UZATMA APARATI KIR;Extension Adapter for Finger Clamp Red;Uzatma Aparatı;Extension Apparatus;2500;10;A;02.2;03;02203;02203003;0;;;;;;;;;;
15.20.0112;MİNİ SİGN BLOCK 77X62 KASET SİY 6N B-S SET;Mini Sign Price Cassette W/B Black;Mini Sign Fiyat Kaset 6N;Mini Sign Price Cassette 6N;0;20;A;03.1;01;03101;03101001;0;;;;;;;;;;
15.25.1112;MİDİ SİGN 122X85 KASET SİY 7N B-S SET;Midi Sign 7N Price Cassette W/B Black;Midi Sign Fiyat Kaset 7N;Midi Sign Price Cassette 7N;0;20;A;03.1;02;03102;03102001;0;;;;;;;;;;
15.28.1112;MAXİ SIGN 160X85 KASET SİY 7NP B-S SET;Maxi Sign 7N Price Cassette W/B Black;Maxi Sign Fiyat Kaset 7N;Maxi Sign Price Cassette 7N;0;20;A;03.1;03;03103;03103001;0;;;;;;;;;;
15.25.2112;MİDİ SİGN 122X85 KASET SİY 5NP B-S SET;Midi Sign 5N Price Cassette W/B Black;Midi Sign Fiyat Kaset 5N;Midi Sign Price Cassette 5N;0;20;A;03.1;04;03104;03104001;0;;;;;;;;;;
15.28.2112;MAXİ SIGN 160X85 KASET SİY 5NP B-S SET;Maxi Sign 5N Price Cassette W/B Black;Maxi Sign Fiyat Kaset 5N;Maxi Sign Price Cassette 5N;0;20;A;03.1;05;03105;03105001;0;;;;;;;;;;
15.28.4112;MAXİ SIGN 160X85 KASET SİY 5NDP B-S SET;Maxi Sign 7N Plus Price Cassette W/B Bla;Maxi Sign Fiyat Kaset 5NP;Maxi Sign Price Cassette 5NP;0;20;A;03.1;06;03106;03106001;0;;;;;;;;;;
15.28.3112;MAXİ SIGN 160X85 KASET SİY 7NDP B-S SET;Maxi Sign 7N Plus Price Cassette W/B Bla;Maxi Sign Fiyat Kaset 7NP;Maxi Sign Price Cassette 7NP;0;20;A;03.1;07;03107;03107001;0;;;;;;;;;;
15.28.0112;MAXİ SIGN BLOCK 160X85 KASET SİY 7NP B-S SET;Maxi Sign 7 Block Plus Price Cassette W/;Maxi Sign Blok Kaset 7N;Maxi Sign Block Cassette 7N;1800;20;A;03.1;08;03108;03108001;0;;;;;;;;;;
N/A;Numaratör - Beyaz Üzeri Siyah;Price Display Number Letters - Black above White;Numaratör - Beyaz Üzeri Siyah;Price Display Number Letters;0;0;K;03.1;09;03109;03109001;0;;;;;;;;;;
15.36.1112;MİDİ S PROMO 120X38 2TXT KAPAK SET SİY;Midi S Promo Double Cassette Black;Midi Promo Fiyat Kaset D;Midi Promo Price Cassette D;0;20;A;03.1;10;03110;03110001;0;;;;;;;;;;
15.36.2112;MAXİ S PROMO 120X38 2TXT KAPAK SET SİY;Maxi S Promo Double Cassette Black;Maxi Promo Fiyat Kaset D;Maxi Promo Price Cassette D;0;20;A;03.1;11;03111;03111001;0;;;;;;;;;;
15.30.3122;MAXİ S PROMO BLOCK KASET 120X38 SİY;Midi S Promo Cassette Black;Maxi Promo Fiyat Kaset;Maxi Promo Price Cassette;0;20;A;03.1;12;03112;03112001;0;;;;;;;;;;
15.30.1802;MİNİ PROMO KASET 85X60 SIY;Mini Promo Cassette Black;Mini Promo Fiyat Kaset;Mini Promo Price Cassette;0;20;A;03.1;13;03113;03113001;0;;;;;;;;;;
15.30.2112;MİDİ PROMO KASET 115X62 SİY;Midi Promo Cassette Black;Midi Promo Fiyat Kaset;Midi Promo Price Cassette;0;20;A;03.1;14;03114;03114001;0;;;;;;;;;;
15.35.3801;ADM LABEL KASET 85X90 ŞEF;ADM Label Cassette;Eko Label Kaset;Eco Label Cassette;0;20;A;03.1;15;03115;03115001;0;;;;;;;;;;
15.35.3901;MULTI ADM LABEL KASET 102X90 ŞEF;MULTI ADM LABEL CASSETTE 102X90;Eko Multi Label Kaset;Eco Multi-Label Cassette;2400;10;A;03.1;16;03116;03116001;0;;;;;;;;;;
15.35.4001;ADM S KASET PLASTİK ŞEFFAF;ADM S CASSETTE PLASTIC TRANSPARENT;Eko S Kaset;Eco S Cassette;3600;20;T;03.1;17;03117;03117001;0;;;;;;;;;;
15.35.4801;HKS KASET 90X170;HKS Cassette 90X170;HKS Kaset;HKS Cassette;0;20;A;03.1;18;03118;03118001;0;;;;;;;;;;
15.45.U05;BALIK KASET PLAST 4N MAV;FISH CASSETTE PLASTIC BLUE;Saplama Fiyat Kaseti;Deli Spike Price Cassette;0;10;A;03.1;19;03119;03119001;0;;;;;;;;;;
15.55.U05;BALIK KASET PLAST 3N MAV;FISH CASSETTE PLASTIC 3-DIGIT BLUE;Saplama Fiyat Kaseti;Deli Spike Price Cassette;0;10;A;03.1;19;03119;03119002;0;;;;;;;;;;
15.40.1551;WP KASET ŞEF 105X55;WP Cassette Transparent Mini;Mini Promo Fiyat Kaset WP;Mini Promo Price Cassette WP;3000;10;A;03.1;20;03120;03120001;0;;;;;;;;;;
18.25.1232;EKSPRES KASET KOMPLE SIY NUM4 S-B SET;Express Display Black/White Black;Ekspres Display;Express Display;0;5;A;03.1;21;03121;03121001;0;;;;;;;;;;
18.30.1232;EKO KASET TEK YÖN KOMPLE SIY NUM4 S-B SET;Eco cassette single side black, black/Wh;Eko Display;Eco Display;0;5;A;03.1;22;03122;03122001;0;;;;;;;;;;
18.40.U116;ACN KASET GÖVDE PLASTİK SARI;İngilizce Adı Yok;Dev Fiyat Kaseti;Dev Fiyat Kaseti;600;1;A;03.1;23;03123;03123001;0;;;;;;;;;;
18.45.U1507;FIRSAT PANOSU TEKLİ PLASTİK YEŞİL;DEAL BOARD SINGLE PLASTIC GREEN;A5 Mesaj Panosu;A5 Easy Board;1200;10;A;03.1;24;03124;03124001;0;;;;;;;;;;
22.05.022;YAZI PANOSU A2 ÇMAT OPAK SİY 700 MKR;WRITING BOARD A2 BLACK;Yazı Panosu;Writing Board;0;10;A;03.1;25;03125;03125001;0;;;;;;;;;;
22.05.032;YAZI PANOSU A3 ÇMAT OPAK SİY 700 MKR;Writing Board A3 Black;Yazı Panosu;Writing Board;0;10;A;03.1;25;03125;03125002;0;;;;;;;;;;
22.05.042;YAZI PANOSU A4 ÇMAT OPAK SİY 700 MKR;Writing Board A4 Black;Yazı Panosu;Writing Board;0;10;A;03.1;25;03125;03125003;0;;;;;;;;;;
22.05.052;YAZI PANOSU A5 ÇMAT OPAK SİY 700 MKR;Writing Board A5 Black;Yazı Panosu;Writing Board;0;10;A;03.1;25;03125;03125004;0;;;;;;;;;;
22.05.062;YAZI PANOSU A6 ÇMAT OPAK SİY 700 MKR;Writing Board A6 Black;Yazı Panosu;Writing Board;0;10;A;03.1;25;03125;03125005;0;;;;;;;;;;
22.05.072;YAZI PANOSU A7 ÇMAT OPAK SİY 700 MKR;Writing Board A7 Black;Yazı Panosu;Writing Board;0;10;A;03.1;25;03125;03125006;0;;;;;;;;;;
22.05.082;YAZI PANOSU A8 SİYAH 700 MKR;Writing Board A8 Black;Yazı Panosu;Writing Board;0;10;A;03.1;25;03125;03125007;0;;;;;;;;;;
22.15.000;DİZAYN YAZI PANOSU;Custom Design Writing Board;Dizayn Yazı Panosu;Customized Printing Writing Board;50;10;P;03.1;26;03126;03126001;0;;;;;;;;;;
21.11.1503;15 MM KALEM KESİKUÇ BEY;Chalk Marker Pen (Dry) 15 mm White;Glory Kalem;Glory Pen;0;1;A;03.1;27;03127;03127001;0;;;;;;;;;;
21.11.4503;KALEM KESİK UÇ BEY 4,5 MM;Chalk Marker Pen (Dry) 4,5 mm White;Glory Kalem;Glory Pen;2000;1;A;03.1;27;03127;03127002;0;;;;;;;;;;
16.02.1111;ÖRDEK KADE ÇUBUK FK TIRTIL SET 30 MM SEF;Angled Plastic Base Pricing Set Twin Tra;Ördek Kade Tırtıl Set;Angled Plastic Base Pricing Set;0;10;A;03.2;01;03201;03201001;0;;;;;;;;;;
16.02.1112;ÖRDEK KADE ÇUBUK FK TIRTIL SET 30 MM SİY;Angled Plastic Base Pricing Set Twin Bla;Ördek Kade Tırtıl Set;Angled Plastic Base Pricing Set;0;10;A;03.2;01;03201;03201002;0;;;;;;;;;;
16.02.1211;ÖRDEK KADE ÇUBUK FK TIRTIL SET 50 MM SEF;Angled Plastic Base Pricing Set 50 mm Tr;Ördek Kade Tırtıl Set;Angled Plastic Base Pricing Set;0;10;A;03.2;01;03201;03201003;0;;;;;;;;;;
16.02.1212;ÖRDEK KADE ÇUBUK FK TIRTIL SET 50 MM SİY;Angled Plastic Base Pricing Set 50 mm Bl;Ördek Kade Tırtıl Set;Angled Plastic Base Pricing Set;0;10;A;03.2;01;03201;03201004;0;;;;;;;;;;
16.02.1311;ÖRDEK KADE ÇUBUK FK TIRTIL SET 100 MM SEF;Angled Plastic Base Pricing Set 100 mm T;Ördek Kade Tırtıl Set;Angled Plastic Base Pricing Set;0;10;A;03.2;01;03201;03201005;0;;;;;;;;;;
16.02.1312;ÖRDEK KADE ÇUBUK FK TIRTIL SET 100 MM SİY;Angled Plastic Base Pricing Set 100 mm B;Ördek Kade Tırtıl Set;Angled Plastic Base Pricing Set;0;10;A;03.2;01;03201;03201006;0;;;;;;;;;;
16.02.1511;ÖRDEK KADE ÇUBUK FK TIRTIL SET 200 MM SEF;Angled Plastic Base Pricing Set 200 mm T;Ördek Kade Tırtıl Set;Angled Plastic Base Pricing Set;0;10;A;03.2;01;03201;03201007;0;;;;;;;;;;
16.02.1512;ÖRDEK KADE ÇUBUK FK TIRTIL SET 200 MM SİY;Angled Plastic Base Pricing Set 200 mm B;Ördek Kade Tırtıl Set;Angled Plastic Base Pricing Set;0;10;A;03.2;01;03201;03201008;0;;;;;;;;;;
16.06.1111;MİNİ ROUND KADE ÇUBUK FK TIRTIL SET 30 MM SEF;Midi Round Plastic Base Pricing Set Twin;Midi Round Tırtıl Set;Midi Round Plastic Base Pricing Set;0;10;A;03.2;02;03202;03202001;0;;;;;;;;;;
16.06.1112;MİNİ ROUND KADE ÇUBUK FK TIRTIL SET 30 MM SİY;Midi Round Plastic Base Pricing Set Twin;Midi Round Tırtıl Set;Midi Round Plastic Base Pricing Set;10;10;A;03.2;02;03202;03202002;0;;;;;;;;;;
16.06.1211;MİNİ ROUND KADE ÇUBUK FK TIRTIL SET 50 MM SEF;Midi Round Plastic Base Pricing Set 50 m;Midi Round Tırtıl Set;Midi Round Plastic Base Pricing Set;0;10;A;03.2;02;03202;03202003;0;;;;;;;;;;
16.06.1212;MİNİ ROUND KADE ÇUBUK FK TIRTIL SET 50 MM SİY;Midi Round Plastic Base Pricing Set 50mm;Midi Round Tırtıl Set;Midi Round Plastic Base Pricing Set;0;10;A;03.2;02;03202;03202004;0;;;;;;;;;;
16.06.1311;MİNİ ROUND KADE ÇUBUK FK TIRTIL SET 100 MM SEF;Midi Round Plastic Base Pricing Set 100 ;Midi Round Tırtıl Set;Midi Round Plastic Base Pricing Set;0;10;A;03.2;02;03202;03202005;0;;;;;;;;;;
16.06.1312;MİNİ ROUND KADE ÇUBUK FK TIRTIL SET 100 MM SİY;Midi Round Plastic Base Pricing Set 100 ;Midi Round Tırtıl Set;Midi Round Plastic Base Pricing Set;0;10;A;03.2;02;03202;03202006;0;;;;;;;;;;
16.20.0021;K.MANDAL RAMPA SET SEF;Small Clamp Pricing Set Std;Küçük Mandal Rampa Set;Small Clamp Pricing Set;0;10;A;03.2;03;03203;03203001;0;;;;;;;;;;
16.20.0022;K.MANDAL RAMPA SET SİY;Small Clamp Pricing Set Black;Küçük Mandal Rampa Set;Small Clamp Pricing Set;0;10;A;03.2;03;03203;03203002;0;;;;;;;;;;
16.20.2221;K.MANDAL TOPUZ ÇUBUK RAMPA SET 50 MM SEF;Small Clamp Pricing Set 50 mm Transparen;Küçük Mandal Rampa Set;Small Clamp Pricing Set;0;10;A;03.2;03;03203;03203003;0;;;;;;;;;;
16.20.2222;K.MANDAL TOPUZ ÇUBUK RAMPA SET 50 MM SİY;Small Clamp Pricing Set 50 mm Black;Küçük Mandal Rampa Set;Small Clamp Pricing Set;0;10;A;03.2;03;03203;03203004;0;;;;;;;;;;
16.20.2321;K.MANDAL TOPUZ ÇUBUK RAMPA SET 100 MM SEF;Small Clamp Pricing Set 100 mm Transpare;Küçük Mandal Rampa Set;Small Clamp Pricing Set;0;10;A;03.2;03;03203;03203005;0;;;;;;;;;;
16.20.2322;K.MANDAL TOPUZ ÇUBUK RAMPA SET 100 MM SİY;Small Clamp Pricing Set 100 mm Black;Küçük Mandal Rampa Set;Small Clamp Pricing Set;0;10;A;03.2;03;03203;03203006;0;;;;;;;;;;
N/A;K.MANDAL RAMPA SET SEF (PL KLİPS);Small Clamp Pricing Set Std - PL Clips;Küçük Mandal Rampa Set;Small Clamp Pricing Set;0;0;K;03.2;03;03203;03203007;0;;;;;;;;;;
N/A;K.MANDAL RAMPA SET SİY (PL KLİPS);Small Clamp Pricing Set Black - PL Clips;Küçük Mandal Rampa Set;Small Clamp Pricing Set;0;0;K;03.2;03;03203;03203008;0;;;;;;;;;;
N/A;K.MANDAL TOPUZ ÇUBUK RAMPA SET 50 MM SEF (PL KLİPS);Small Clamp Pricing Set 50 mm Transparen - PL Clips;Küçük Mandal Rampa Set;Small Clamp Pricing Set;0;0;K;03.2;03;03203;03203009;0;;;;;;;;;;
N/A;K.MANDAL TOPUZ ÇUBUK RAMPA SET 50 MM SİY (PL KLİPS);Small Clamp Pricing Set 50 mm Black - PL Clips;Küçük Mandal Rampa Set;Small Clamp Pricing Set;0;0;K;03.2;03;03203;03203010;0;;;;;;;;;;
N/A;K.MANDAL TOPUZ ÇUBUK RAMPA SET 100 MM SEF (PL KLİPS);Small Clamp Pricing Set 100 mm Transpare - PL Clips;Küçük Mandal Rampa Set;Small Clamp Pricing Set;0;0;K;03.2;03;03203;03203011;0;;;;;;;;;;
N/A;K.MANDAL TOPUZ ÇUBUK RAMPA SET 100 MM SİY (PL KLİPS);Small Clamp Pricing Set 100 mm Black - PL Clips;Küçük Mandal Rampa Set;Small Clamp Pricing Set;0;0;K;03.2;03;03203;03203012;0;;;;;;;;;;
16.10.0021;B.MANDAL RAMPA SET SEF;Big Clamp Pricing Set Std;Büyük Mandal Rampa Set;Big Clamp Pricing Set;0;10;A;03.2;04;03204;03204001;0;;;;;;;;;;
16.10.0022;B.MANDAL RAMPA SET SİY;Big Clamp Pricing Set Black;Büyük Mandal Rampa Set;Big Clamp Pricing Set;100;10;A;03.2;04;03204;03204002;0;;;;;;;;;;
16.10.2221;B.MANDAL TOPUZ ÇUBUK RAMPA SET 50 MM SEF;Big Clamp Pricing Set 50 mm Transparent;Büyük Mandal Rampa Set;Big Clamp Pricing Set;0;10;A;03.2;04;03204;03204003;0;;;;;;;;;;
16.10.2222;B.MANDAL TOPUZ ÇUBUK RAMPA SET 50 MM SİY;Big Clamp Pricing Set 50 mm Black;Büyük Mandal Rampa Set;Big Clamp Pricing Set;0;10;A;03.2;04;03204;03204004;0;;;;;;;;;;
16.10.2321;B.MANDAL TOPUZ ÇUBUK RAMPA SET 100 MM SEF;Big Clamp Pricing Set 100 mm Transparent;Büyük Mandal Rampa Set;Big Clamp Pricing Set;0;10;A;03.2;04;03204;03204005;0;;;;;;;;;;
16.10.2322;B.MANDAL TOPUZ ÇUBUK RAMPA SET 100 MM SİY;Big Clamp Pricing Set 100 mm Black;Büyük Mandal Rampa Set;Big Clamp Pricing Set;0;10;A;03.2;04;03204;03204006;0;;;;;;;;;;
16.10.2521;B.MANDAL TOPUZ ÇUBUK RAMPA SET 200 MM SEF;Big Clamp Pricing Set 200 mm Transparent;Büyük Mandal Rampa Set;Big Clamp Pricing Set;0;10;A;03.2;04;03204;03204007;0;;;;;;;;;;
16.10.2522;B.MANDAL TOPUZ ÇUBUK RAMPA SET 200 MM SİY;Big Clamp Pricing Set 200 mm Black;Büyük Mandal Rampa Set;Big Clamp Pricing Set;0;10;A;03.2;04;03204;03204008;0;;;;;;;;;;
N/A;B.MANDAL RAMPA SET SEF (PL KLİPS);BIG CLAMP RAMP SET Transp PL CLIPS;Büyük Mandal Rampa Set;Big Clamp Pricing Set;0;0;K;03.2;04;03204;03204009;0;;;;;;;;;;
16.11.0022;B.MANDAL TOPUZ ÇUBUK PL KLIPS RAMPA SET SİY;BIG CLAMP RAMP SET BLACK PL CLIPS;Büyük Mandal Rampa Set;Big Clamp Pricing Set;0;10;A;03.2;04;03204;03204010;0;;;;;;;;;;
N/A;B.MANDAL TOPUZ ÇUBUK RAMPA SET 50 MM SEF  (PL KLİPS);BIG CLAMP RAMP SET Transp PL CLIPS - 50MM;Büyük Mandal Rampa Set;Big Clamp Pricing Set;0;0;K;03.2;04;03204;03204011;0;;;;;;;;;;
16.11.2312;B.MANDAL TOPUZ ÇUBUK PL KLIPS RAMPA SET 50 MM SİY;BIG CLAMP RAMP SET BLACK PL CLIPS - 50mm;Büyük Mandal Rampa Set;Big Clamp Pricing Set;0;10;A;03.2;04;03204;03204012;0;;;;;;;;;;
N/A;B.MANDAL TOPUZ ÇUBUK RAMPA SET 100 MM SEF  (PL KLİPS);BIG CLAMP RAMP SET 100 MM Transp PL CLIPS;Büyük Mandal Rampa Set;Big Clamp Pricing Set;0;0;K;03.2;04;03204;03204013;0;;;;;;;;;;
16.11.2322;B.MANDAL TOPUZ ÇUBUK PL KLIPS RAMPA SET 100 MM SİY;BIG CLAMP RAMP SET 100 MM BLACK PL CLIPS;Büyük Mandal Rampa Set;Big Clamp Pricing Set;0;10;A;03.2;04;03204;03204014;0;;;;;;;;;;
N/A;B.MANDAL TOPUZ ÇUBUK RAMPA SET 200 MM SEF (PL KLİPS);BIG CLAMP RAMP SET 200 MM Transp PL CLIPS;Büyük Mandal Rampa Set;Big Clamp Pricing Set;0;0;K;03.2;04;03204;03204015;0;;;;;;;;;;
N/A;B.MANDAL TOPUZ ÇUBUK RAMPA SET 200 MM SİY (PL KLİPS);BIG CLAMP RAMP SET 200 MM BLACK PL CLIPS;Büyük Mandal Rampa Set;Big Clamp Pricing Set;0;0;K;03.2;04;03204;03204016;0;;;;;;;;;;
16.31.0021;TEPSİ R FK RAMPA SET SEF;Knobbed Pricing Set Transparent;Topuz Rampa Set “R”;Knobbed Pricing Set ‘R’;0;10;A;03.2;05;03205;03205001;0;;;;;;;;;;
16.31.0022;TEPSİ R FK RAMPA SET SİY;Knobbed Pricing Set Black;Topuz Rampa Set “R”;Knobbed Pricing Set ‘R’;0;10;A;03.2;05;03205;03205002;0;;;;;;;;;;
16.31.2221;TEPSİ R TOPUZ ÇUBUK FK RAMPA SET 50 MM SEF;Knobbed Pricing Set ‘R’ 50 mm Transparen;Topuz Rampa Set “R”;Knobbed Pricing Set ‘R’;0;10;A;03.2;05;03205;03205003;0;;;;;;;;;;
16.31.2222;TEPSİ R TOPUZ ÇUBUK FK RAMPA SET 50 MM SİY;Knobbed Pricing Set ‘R’ 50 mm Black;Topuz Rampa Set “R”;Knobbed Pricing Set ‘R’;0;10;A;03.2;05;03205;03205004;0;;;;;;;;;;
16.31.2321;TEPSİ R TOPUZ ÇUBUK FK RAMPA SET 100 MM SEF;Knobbed Pricing Set ‘R’ 100 mm Transpare;Topuz Rampa Set “R”;Knobbed Pricing Set ‘R’;0;10;A;03.2;05;03205;03205005;0;;;;;;;;;;
16.31.2322;TEPSİ R TOPUZ ÇUBUK FK RAMPA SET 100 MM SİY;Knobbed Pricing Set ‘R’ 100 mm Black;Topuz Rampa Set “R”;Knobbed Pricing Set ‘R’;0;10;A;03.2;05;03205;03205006;0;;;;;;;;;;
16.80.310;FK SALYANGOZ KANAL APARAT;Coil Clip Groove;Salyangoz Fiyat Kaset Raf Tutucu;Coil Price Cassette Shelf Holder;0;10;A;03.2;06;03206;03206001;0;;;;;;;;;;
16.80.320;FK SALYANGOZ NOKTA APARAT;Coil Clip Spot;Salyangoz Fiyat Kaset Raf Tutucu;Coil Price Cassette Shelf Holder;0;10;A;03.2;06;03206;03206002;0;;;;;;;;;;
16.80.120;FK XL BORU ASKI APARATI BEY;Hanging Hook ‘XL’ White;Çengel Fiyat Kaset Tutucu;Hook Price Cassette Holder;0;50;A;03.2;07;03207;03207001;0;;;;;;;;;;
16.80.100;FK BORU ASKI APARATI BEY;Hanging Hook White;Mini Fiyat Kaset Tutucu;Universal Price Cassette Holder;0;50;A;03.2;08;03208;03208001;0;;;;;;;;;;
16.80.102;FK BORU ASKI APARATI SIY;Hanging Hook Black;Mini Fiyat Kaset Tutucu;Universal Price Cassette Holder;0;50;A;03.2;08;03208;03208002;0;;;;;;;;;;
16.80.131;FK YASTIK APARAT SEF;Support Adapter Transparent;Yastık Fiyat Kaset Taşıyıcı;Support Adapter;0;10;A;03.2;09;03209;03209001;0;;;;;;;;;;
16.80.220;FK DELİKLİ PANO KANAL APARAT BEY;Price Cassette Holder for Pegboard Groov;Delikli Pano Kaset Tutucu;Price Cassette Holder For Perforated Metal Shelves;5800;20;T;03.2;10;03210;03210001;0;;;;;;;;;;
16.80.230;FK DELİKLİ PANO NOKTA APARAT BEY;Price Cassette Holder for Pegboard Spot ;Delikli Pano Kaset Tutucu;Price Cassette Holder For Perforated Metal Shelves;5800;20;T;03.2;10;03210;03210002;0;;;;;;;;;;
16.80.250;FK METAL RAF KANAL APART DIŞ P TEGOMETAL;Price Cassette Holder for Metal Shelves ;Raf Kaset Tutucu;Price Cassette Holder For Metal Shelves;7200;20;T;03.2;11;03211;03211001;0;;;;;;;;;;
16.80.260;FK METAL RAF NOKTA APART DIŞ P TEGOMETAL;Price Cassette Holder for Metal Shelves ;Raf Kaset Tutucu;Price Cassette Holder For Metal Shelves;7200;20;T;03.2;11;03211;03211002;0;;;;;;;;;;
16.36.1411;BUZ SAPLAMA KADE ÇUBUK FK TIRTIL 150 MM SEF;Ice Deli-Spike Pricing Set 150 mm Transp;Buz Saplama Kaset Taşıyıcı;Ice Deli Spike Price Cassette Holder;0;10;A;03.2;12;03212;03212001;0;;;;;;;;;;
